time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 19:50:16,0.0,37.293680259259254,126.97804633333322,21.8579916071207,66.15384615384616,157.30769230769232,223.46153846153845,10.0,520.8461538461538,5.0
2018-12-27 19:50:17,0.0,37.29373570512825,126.97805933333325,22.603168073202834,66.25,164.0,230.25,10.0,535.5833333333334,5.0
2018-12-27 19:50:18,0.0,37.29378394936706,126.97807088607594,19.681586152805735,66.21428571428571,153.92857142857142,220.14285714285714,9.785714285714286,551.2142857142857,5.0
2018-12-27 19:50:19,0.0,37.2938304939759,126.97808092771108,18.925495678452233,66.72727272727273,137.45454545454547,204.1818181818182,10.0,566.9090909090909,5.0
2018-12-27 19:50:20,0.0,37.29387344578313,126.97809033734936,17.47240330151994,66.85714285714286,154.14285714285714,221.0,9.785714285714286,581.1428571428571,5.0
2018-12-27 19:50:21,0.0,37.29391291566264,126.9780970240963,15.960572155154884,66.71428571428571,146.14285714285714,212.85714285714286,10.642857142857142,596.2857142857143,5.0
2018-12-27 19:50:22,0.0,37.2939551904762,126.97809884523792,16.95158446746235,66.26666666666667,139.4,205.66666666666666,11.0,611.0,5.0
2018-12-27 19:50:23,0.0,37.29399569879516,126.97809716867482,16.24251274045361,66.8,145.4,212.2,10.8,626.0,5.0
2018-12-27 19:50:24,0.0,37.29403504761907,126.97808833333332,16.01865389019735,66.35714285714286,154.07142857142858,220.42857142857142,10.428571428571429,640.8571428571429,5.0
2018-12-27 19:50:25,0.0,37.294070530120436,126.97806613253016,15.883756909748653,66.8,161.0,227.8,9.333333333333334,656.0,5.0
2018-12-27 19:50:26,0.0,37.29409696296297,126.97803107407407,15.399248512897262,66.66666666666667,154.46666666666667,221.13333333333333,9.866666666666667,671.0,5.0
2018-12-27 19:50:27,0.0,37.2941112962963,126.97798293827152,16.386006887096006,66.21428571428571,177.5,243.71428571428572,9.285714285714286,685.5,5.0
2018-12-27 19:50:28,0.0,37.294121743589734,126.97792593589747,18.649030733861093,67.0,152.14285714285714,219.14285714285714,9.285714285714286,701.3571428571429,5.0
2018-12-27 19:50:29,0.0,37.29412811250005,126.97787081249996,17.75832315505378,67.0,142.35714285714286,209.35714285714286,9.928571428571429,716.5,5.0
2018-12-27 19:50:30,0.0,37.29413127710848,126.97782014457852,16.203198527308814,65.85714285714286,151.28571428571428,217.14285714285714,9.857142857142858,730.9285714285714,5.0
2018-12-27 19:50:31,0.0,37.2941245609756,126.97777840243899,13.577301612434331,66.57142857142857,160.0,226.57142857142858,10.642857142857142,745.9285714285714,5.0
2018-12-27 19:50:32,0.0,37.29410384415586,126.97774453246758,13.62083481748766,67.18181818181819,158.9090909090909,226.0909090909091,11.0,761.5454545454545,5.0
2018-12-27 19:50:33,0.0,37.29407217283954,126.97772092592594,14.75585479908462,67.0,161.35714285714286,228.35714285714286,11.0,776.2142857142857,5.0
2018-12-27 19:50:34,0.0,37.294025890243894,126.97770248780492,19.45696656901153,66.66666666666667,153.06666666666666,219.73333333333332,11.0,791.0,5.0
2018-12-27 19:50:35,0.0,37.293970435897414,126.97768923076906,22.621672431014442,67.0,154.75,221.75,10.333333333333334,806.0,5.0
2018-12-27 19:50:36,0.0,37.293905085365815,126.97767001219516,26.896423511236843,66.46666666666667,152.33333333333334,218.8,9.4,821.0,5.0
2018-12-27 19:50:37,0.0,37.29383760000003,126.97764806249995,27.935449143563996,67.0,241.2,308.2,9.933333333333334,836.0,5.0
2018-12-27 19:50:38,0.0,37.293764205479484,126.97762542465749,30.285394074716034,66.42857142857143,182.07142857142858,248.5,8.214285714285714,851.2857142857143,5.0
2018-12-27 19:50:39,0.0,37.293694612500005,126.9776083875001,28.413403714972763,66.57142857142857,155.71428571428572,222.28571428571428,9.142857142857142,865.5,5.0
2018-12-27 19:50:40,0.0,37.29362841463416,126.97759690243903,26.78030554700815,66.42857142857143,163.78571428571428,230.21428571428572,9.857142857142858,880.7142857142857,5.0
2018-12-27 19:50:41,0.0,37.29356426250003,126.97758390000008,26.04103522110455,66.85714285714286,164.21428571428572,231.07142857142858,8.928571428571429,896.2142857142857,5.0
2018-12-27 19:50:42,0.0,37.29350647560975,126.97757552439015,23.31154546027352,66.4,163.73333333333332,230.13333333333333,9.466666666666667,911.0,5.0
2018-12-27 19:50:43,0.0,37.29345545121948,126.97756654878046,20.647288245124265,67.0,161.28571428571428,228.28571428571428,9.714285714285714,925.6428571428571,5.0
2018-12-27 19:50:44,0.0,37.29340571794866,126.97755693589738,20.164870467716742,66.46153846153847,152.0,218.46153846153845,10.0,941.1538461538462,5.0
2018-12-27 19:50:45,0.0,37.293357749999956,126.97755883749998,19.23272112133579,66.57142857142857,160.5,227.07142857142858,10.214285714285714,955.8571428571429,5.0
