,com,lat,lic,lon,x_merc,y_merc
10222,KT4GOUT,37.359389,322016110026175,126.963875,14133553.914140835,4489320.073658647
10225,KT4GOUT,37.359429,322014110010644,126.963931,14133560.148032323,4489325.675733556
10236,KT4GOUT,37.365335,852013110016085,126.965362,14133719.446223645,4490152.854863383
10241,KT4GOUT,37.364181,322015110050716,126.966315,14133825.533698373,4489991.223481658
10243,KT4GOUT,37.364181,322016110079300,126.966315,14133825.533698373,4489991.223481658
10246,KT4GOUT,37.365589,322014110078004,126.963936,14133560.704629775,4490188.430908569
10247,KT4GOUT,37.365565,322012110020585,126.963891,14133555.69525269,4490185.069387335
10253,KT4GOUT,37.362297,322015110039865,126.966205,14133813.288554383,4489727.352286756
10256,KT4GOUT,37.362297,322012110019496,126.966205,14133813.288554383,4489727.352286756
10260,KT4GOUT,37.292509,852013110017342,127.05917,14144162.10501598,4479957.575808721
10261,KT4GOUT,37.291772,322015110074025,127.058692,14144108.894299382,4479854.449940886
10262,KT4GOUT,37.291829,322015110074069,127.058694,14144109.116938366,4479862.425718228
10267,KT4GOUT,37.292462,322017110035270,127.058945,14144137.058130551,4479950.999230681
10268,KT4GOUT,37.292462,322017110035550,127.058945,14144137.058130551,4479950.999230681
10271,KT4GOUT,37.292462,322015110039960,127.058945,14144137.058130551,4479950.999230681
10275,KT4GOUT,37.292462,322015110040210,127.058945,14144137.058130551,4479950.999230681
10276,KT4GOUT,37.292462,322015110039961,127.058945,14144137.058130551,4479950.999230681
10278,KT4GOUT,37.292462,322012110019350,127.058945,14144137.058130551,4479950.999230681
10280,KT4GOUT,37.292462,322015110040081,127.058945,14144137.058130551,4479950.999230681
10284,KT4GOUT,37.289463,852015110004430,127.056908,14143910.300327806,4479531.36607571
10293,KT4GOUT,37.2942,322014110078751,127.05651,14143865.995170472,4480194.195424178
10294,KT4GOUT,37.28492,322014110073701,127.054393,14143630.331808463,4478895.721567585
10295,KT4GOUT,37.28492,322015110006473,127.054393,14143630.331808463,4478895.721567585
10298,KT4GOUT,37.28492,322015110041161,127.054393,14143630.331808463,4478895.721567585
10303,KT4GOUT,37.285936,852015110007597,127.053106,14143487.06362381,4479037.874260746
10310,KT4GOUT,37.287723,322017110024940,127.052249,14143391.662820201,4479287.905357131
10311,KT4GOUT,37.287723,322017110024945,127.052249,14143391.662820201,4479287.905357131
10317,KT4GOUT,37.266914,322014110040851,127.042972,14142358.951904112,4476376.747174278
10319,KT4GOUT,37.266914,322012110069089,127.042972,14142358.951904112,4476376.747174278
10328,KT4GOUT,37.268221,322014110040807,127.043034,14142365.85371254,4476559.571477665
10331,KT4GOUT,37.268354,322012110020292,127.042683,14142326.780571274,4476578.175811906
10334,KT4GOUT,37.269412,852015110010456,127.044361,14142513.574676825,4476726.172363021
10337,KT4GOUT,37.269505,322012110020312,127.043615,14142430.530336693,4476739.181611088
10338,KT4GOUT,37.269505,322014110042457,127.043615,14142430.530336693,4476739.181611088
10344,KT4GOUT,37.286244,322016110000167,127.055922,14143800.539309883,4479080.968172819
10345,KT4GOUT,37.286244,322016110000166,127.055922,14143800.539309883,4479080.968172819
10349,KT4GOUT,37.288115,322014110078753,127.057409,14143966.071392696,4479342.753487473
10350,KT4GOUT,37.288115,322014110078754,127.057409,14143966.071392696,4479342.753487473
10353,KT4GOUT,37.277823,322012110070355,127.052644,14143435.634019066,4477902.804946968
10354,KT4GOUT,37.277829,322014110042482,127.052215,14143387.877957515,4477903.644346586
10356,KT4GOUT,37.275608,322016110018336,127.050544,14143201.8630884,4477592.931159438
10365,KT4GOUT,37.273003,322016110064280,127.051069,14143260.305821063,4477228.508868641
10373,KT4GOUT,37.270324,322014110040743,127.047968,14142915.104080115,4476853.747618532
10375,KT4GOUT,37.270324,322012110020311,127.047968,14142915.104080115,4476853.747618532
10379,KT4GOUT,37.271981,322017110009583,127.048378,14142960.74507134,4477085.54126418
10382,KT4GOUT,37.273122,322016110064282,127.048458,14142969.650630603,4477245.1559076365
10383,KT4GOUT,37.273144,322016110018369,127.048447,14142968.426116206,4477248.233514368
10386,KT4GOUT,37.27314,322014110042462,127.048429,14142966.422365371,4477247.673949439
10394,KT4GOUT,37.275607,322014110040754,127.05054,14143201.417810436,4477592.791263625
10398,KT4GOUT,37.275603,322016110064303,127.050522,14143199.414059602,4477592.23168039
10403,KT4GOUT,37.273805,852015110007695,127.048206,14142941.598118924,4477340.702026928
10410,KT4GOUT,37.286238,322016110000150,127.05591,14143799.203475995,4479080.12867934
10411,KT4GOUT,37.286238,322016110000151,127.05591,14143799.203475995,4479080.12867934
10418,KT4GOUT,37.286238,322015110059984,127.05591,14143799.203475995,4479080.12867934
10422,KT4GOUT,37.265521,322014110040850,127.048976,14143027.314126836,4476181.896608948
10423,KT4GOUT,37.265521,322012110019212,127.048976,14143027.314126836,4476181.896608948
10427,KT4GOUT,37.266687,322012110020306,127.049423,14143077.073939221,4476344.994539124
10430,KT4GOUT,37.266463,322014110040813,127.047397,14142851.540650873,4476313.6616361495
10435,KT4GOUT,37.266463,322012110019213,127.047397,14142851.540650873,4476313.6616361495
10441,KT4GOUT,37.265928,322014110040805,127.045893,14142684.11613672,4476238.826731632
10442,KT4GOUT,37.265928,322012110019209,127.045893,14142684.11613672,4476238.826731632
10451,KT4GOUT,37.291237,322017110035552,127.061318,14144401.219282206,4479779.589869129
10454,KT4GOUT,37.291237,322012110043672,127.061318,14144401.219282206,4479779.589869129
10455,KT4GOUT,37.291237,852013110016798,127.061318,14144401.219282206,4479779.589869129
10458,KT4GOUT,37.291237,322014110078757,127.061318,14144401.219282206,4479779.589869129
10461,KT4GOUT,37.291237,322014110073618,127.061318,14144401.219282206,4479779.589869129
10463,KT4GOUT,37.291237,322014110073600,127.061318,14144401.219282206,4479779.589869129
10464,KT4GOUT,37.291237,322014110045649,127.061318,14144401.219282206,4479779.589869129
10467,KT4GOUT,37.294078,322015110048588,127.060814,14144345.114258844,4480177.123931496
10472,KT4GOUT,37.294072,322012110029705,127.060798,14144343.333146993,4480176.284350604
10480,KT4GOUT,37.286954,322016110047668,127.062059,14144483.707024883,4479180.308707028
10481,KT4GOUT,37.290329,852015110006187,127.058092,14144042.102604905,4479652.5388536
10483,KT4GOUT,37.289129,852013110017852,127.059088,14144152.976817738,4479484.632374701
10490,KT4GOUT,37.288115,322014110038792,127.057409,14143966.071392696,4479342.753487473
10491,KT4GOUT,37.288115,322014110038791,127.057409,14143966.071392696,4479342.753487473
10496,KT4GOUT,37.288115,852013110013775,127.057409,14143966.071392696,4479342.753487473
10508,KT4GOUT,37.288353,322015110083268,127.062697,14144554.728860011,4479376.054277449
10509,KT4GOUT,37.288353,322015110083267,127.062697,14144554.728860011,4479376.054277449
10510,KT4GOUT,37.288347,322015110083255,127.062684,14144553.28170663,4479375.214760441
10512,KT4GOUT,37.288347,322015110083256,127.062684,14144553.28170663,4479375.214760441
10521,KT4GOUT,37.288336,322015110050739,127.06247,14144529.4593356,4479373.675646101
10527,KT4GOUT,37.286882,322017110035314,127.062139,14144492.612584146,4479170.234694656
10529,KT4GOUT,37.286882,322017110035313,127.062139,14144492.612584146,4479170.234694656
10532,KT4GOUT,37.282323,322014110073619,127.055339,14143735.640046753,4478532.373455203
10534,KT4GOUT,37.282364,322012110019348,127.054775,14143672.855853947,4478538.109696877
10535,KT4GOUT,37.28372,852014110001675,127.0531,14143486.395706866,4478727.82715795
10540,KT4GOUT,37.285007,322014110078752,127.052892,14143463.24125278,4478907.894016371
10542,KT4GOUT,37.285007,322015110017299,127.052892,14143463.24125278,4478907.894016371
10544,KT4GOUT,37.285007,852015110007601,127.052892,14143463.24125278,4478907.894016371
10546,KT4GOUT,37.270856,322015110075388,127.053342,14143513.335023638,4476928.167231203
10547,KT4GOUT,37.270856,322015110075373,127.053342,14143513.335023638,4476928.167231203
10552,KT4GOUT,37.270447,322016110022051,127.052842,14143457.67527824,4476870.953610065
10564,KT4GOUT,37.270694,322012110020310,127.051301,14143286.131942928,4476905.505564142
10565,KT4GOUT,37.270694,322014110041703,127.051301,14143286.131942928,4476905.505564142
10570,KT4GOUT,37.272913,852015110006883,127.051589,14143318.191956278,4477215.918688558
10571,KT4GOUT,37.272913,322014110040843,127.051589,14143318.191956278,4477215.918688558
10572,KT4GOUT,37.272944,322015110025211,127.051575,14143316.633483406,4477220.255304444
10573,KT4GOUT,37.272944,322016110064281,127.051575,14143316.633483406,4477220.255304444
10574,KT4GOUT,37.272944,322016110018312,127.051575,14143316.633483406,4477220.255304444
10581,KT4GOUT,37.263269,322014110040816,127.047978,14142916.217275023,4475866.898149725
10588,KT4GOUT,37.274136,322016110028954,127.054169,14143605.396242525,4477387.006534209
10596,KT4GOUT,37.275786,852013110005632,127.054778,14143673.189812416,4477617.832643812
10603,KT4GOUT,37.276353,322015110008676,127.052803,14143453.3338181,4477697.154056775
10610,KT4GOUT,37.266687,322014110042460,127.049423,14143077.073939221,4476344.994539124
10614,KT4GOUT,37.267519,322015110069620,127.051081,14143261.641654955,4476461.374709061
10615,KT4GOUT,37.267519,322015110069627,127.051081,14143261.641654955,4476461.374709061
10621,KT4GOUT,37.268195,322012110020307,127.052088,14143373.740382183,4476555.934543983
10622,KT4GOUT,37.268195,322014110040749,127.052088,14143373.740382183,4476555.934543983
10630,KT4GOUT,37.26874,322014110040848,127.048203,14142941.264160452,4476632.170531956
10632,KT4GOUT,37.26874,322012110019208,127.048203,14142941.264160452,4476632.170531956
10639,KT4GOUT,37.2736,322015110080685,127.057136,14143935.681171708,4477312.024110915
10644,KT4GOUT,37.275088,852013110005629,127.05773,14144001.80494924,4477520.185587291
10645,KT4GOUT,37.275094,322015110067142,127.057594,14143986.66549849,4477521.024956413
10648,KT4GOUT,37.275096,322015110000659,127.057594,14143986.66549849,4477521.304746134
10653,KT4GOUT,37.277696,322015110027576,127.059287,14144175.129396403,4477885.037670746
10655,KT4GOUT,37.277696,322015110020463,127.059287,14144175.129396403,4477885.037670746
10657,KT4GOUT,37.277696,322015110041837,127.059287,14144175.129396403,4477885.037670746
10660,KT4GOUT,37.277696,322015110043416,127.059287,14144175.129396403,4477885.037670746
10663,KT4GOUT,37.287139,322017110034465,127.062369,14144518.216067031,4479206.193366359
10664,KT4GOUT,37.287156,322017110034466,127.063289,14144620.629998561,4479208.571959868
10666,KT4GOUT,37.262526,852015110009275,127.054211,14143610.071661137,4475762.97310469
10670,KT4GOUT,37.262526,852015110003960,127.054211,14143610.071661137,4475762.97310469
10671,KT4GOUT,37.262526,322015110022284,127.054211,14143610.071661137,4475762.97310469
10672,KT4GOUT,37.262526,852015110000259,127.054211,14143610.071661137,4475762.97310469
10673,KT4GOUT,37.262526,852015110010157,127.054211,14143610.071661137,4475762.97310469
10677,KT4GOUT,37.262526,322015110084481,127.054211,14143610.071661137,4475762.97310469
10678,KT4GOUT,37.262569,322015110074800,127.054231,14143612.298050953,4475768.987581364
10679,KT4GOUT,37.262569,322015110074809,127.054231,14143612.298050953,4475768.987581364
10687,KT4GOUT,37.270877,322015110000658,127.058436,14144080.39650974,4476931.10485828
10691,KT4GOUT,37.270875,322014110044463,127.058419,14144078.504078394,4476930.825084236
10693,KT4GOUT,37.271025,852016110008794,127.057803,14144009.931272067,4476951.808158064
10697,KT4GOUT,37.272954,852015110003481,127.056775,14143895.494835531,4477221.654213173
10698,KT4GOUT,37.2736,322015110080681,127.057136,14143935.681171708,4477312.024110915
10700,KT4GOUT,37.272084,322014110041030,127.054971,14143694.67447414,4477099.949848704
10703,KT4GOUT,37.272093,322016110064389,127.054971,14143694.67447414,4477101.208852172
10704,KT4GOUT,37.272093,322016110022050,127.054971,14143694.67447414,4477101.208852172
10712,KT4GOUT,37.264881,322015110074803,127.051964,14143359.936765324,4476092.375662427
10713,KT4GOUT,37.264881,322017110037773,127.051964,14143359.936765324,4476092.375662427
10721,KT4GOUT,37.264094,322016110024873,127.050536,14143200.972532472,4475982.29391648
10723,KT4GOUT,37.269666,852013110007501,127.053468,14143527.361279478,4476761.70303551
10725,KT4GOUT,37.269666,322016110064391,127.053468,14143527.361279478,4476761.70303551
10726,KT4GOUT,37.269666,322014110041704,127.053468,14143527.361279478,4476761.70303551
10739,KT4GOUT,37.270035,322012110019440,127.057973,14144028.855585502,4476813.320643338
10746,KT4GOUT,37.269059,322015110039937,127.056542,14143869.557394177,4476676.793320376
10747,KT4GOUT,37.269059,322012110020305,127.056542,14143869.557394177,4476676.793320376
10752,KT4GOUT,37.289255,322015110002178,127.063587,14144653.803206814,4479502.2624291545
10753,KT4GOUT,37.289255,322015110039763,127.063587,14144653.803206814,4479502.2624291545
10754,KT4GOUT,37.289255,852015110003741,127.063587,14144653.803206814,4479502.2624291545
10756,KT4GOUT,37.289264,322016110001390,127.0636,14144655.250360195,4479503.52171989
10757,KT4GOUT,37.262526,322017110047028,127.054211,14143610.071661137,4475762.97310469
10759,KT4GOUT,37.262526,322015110006588,127.054211,14143610.071661137,4475762.97310469
10760,KT4GOUT,37.262526,322012110020297,127.054211,14143610.071661137,4475762.97310469
10761,KT4GOUT,37.262526,322015110022285,127.054211,14143610.071661137,4475762.97310469
10762,KT4GOUT,37.262526,852015110010156,127.054211,14143610.071661137,4475762.97310469
10763,KT4GOUT,37.262526,852015110003956,127.054211,14143610.071661137,4475762.97310469
10766,KT4GOUT,37.262526,852015110003954,127.054211,14143610.071661137,4475762.97310469
10768,KT4GOUT,37.262526,852015110010158,127.054211,14143610.071661137,4475762.97310469
10769,KT4GOUT,37.262526,322015110007393,127.054211,14143610.071661137,4475762.97310469
10797,KT4GOUT,37.248528,322016110009684,127.032044,14141142.452508723,4473805.233609324
10798,KT4GOUT,37.248528,322016110062501,127.032044,14141142.452508723,4473805.233609324
10800,KT4GOUT,37.248569,322014110012965,127.032044,14141142.452508723,4473810.967277316
10816,KT4GOUT,37.246715,322017110031117,127.030084,14140924.26630677,4473551.696726699
10827,KT4GOUT,37.258612,322017110033352,127.035986,14141581.27394143,4475215.530236671
10833,KT4GOUT,37.256522,322016110062500,127.035789,14141559.344001744,4474923.218025533
10834,KT4GOUT,37.256522,322016110009682,127.035789,14141559.344001744,4474923.218025533
10836,KT4GOUT,37.256511,322014110012963,127.035776,14141557.896848364,4474921.679561667
10862,KT4GOUT,37.241741,322012110020232,127.027883,14140679.252107533,4472856.144786419
10864,KT4GOUT,37.241741,322012110020227,127.027883,14140679.252107533,4472856.144786419
10865,KT4GOUT,37.241741,322012110020231,127.027883,14140679.252107533,4472856.144786419
10869,KT4GOUT,37.241741,322012110020225,127.027883,14140679.252107533,4472856.144786419
10870,KT4GOUT,37.241959,322015110036507,127.028083,14140701.51600569,4472886.628408989
10875,KT4GOUT,37.242117,322012110020226,127.025364,14140398.838310223,4472908.722098803
10876,KT4GOUT,37.242117,852015110004971,127.025364,14140398.838310223,4472908.722098803
10883,KT4GOUT,37.250249,322014110050962,127.034706,14141438.784993215,4474045.9105024375
10884,KT4GOUT,37.250249,322015110055811,127.034706,14141438.784993215,4474045.9105024375
10895,KT4GOUT,37.252327,852015110007682,127.032098,14141148.463761227,4474336.520143515
10896,KT4GOUT,37.252327,852015110003986,127.032098,14141148.463761227,4474336.520143515
10903,KT4GOUT,37.253697,322016110064274,127.030939,14141019.444471397,4474528.119911863
10905,KT4GOUT,37.253739,322016110018305,127.0309,14141015.103011256,4474533.993828419
10907,KT4GOUT,37.253732,322015110054844,127.030885,14141013.433218893,4474533.014842097
10928,KT4GOUT,37.245114,322012110020228,127.029305,14140837.54842344,4473327.811809803
10929,KT4GOUT,37.245114,322012110020222,127.029305,14140837.54842344,4473327.811809803
10932,KT4GOUT,37.245114,322012110020220,127.029305,14140837.54842344,4473327.811809803
10933,KT4GOUT,37.245114,322012110020219,127.029305,14140837.54842344,4473327.811809803
10937,KT4GOUT,37.261664,322012110085660,127.041167,14142158.02022323,4475642.404552505
10938,KT4GOUT,37.261664,322012110085664,127.041167,14142158.02022323,4475642.404552505
10939,KT4GOUT,37.261664,322012110085662,127.041167,14142158.02022323,4475642.404552505
10940,KT4GOUT,37.261664,322012110085659,127.041167,14142158.02022323,4475642.404552505
10941,KT4GOUT,37.261664,322012110085665,127.041167,14142158.02022323,4475642.404552505
10942,KT4GOUT,37.261664,322012110085663,127.041167,14142158.02022323,4475642.404552505
10943,KT4GOUT,37.261664,322012110085661,127.041167,14142158.02022323,4475642.404552505
10944,KT4GOUT,37.261664,322012110085666,127.041167,14142158.02022323,4475642.404552505
10946,KT4GOUT,37.262025,322014110041710,127.041241,14142166.25786555,4475692.897710942
10947,KT4GOUT,37.262025,322015110069636,127.041241,14142166.25786555,4475692.897710942
10951,KT4GOUT,37.262025,322014110041708,127.041241,14142166.25786555,4475692.897710942
10953,KT4GOUT,37.262025,322014110041706,127.041241,14142166.25786555,4475692.897710942
10954,KT4GOUT,37.262025,322014110041712,127.041241,14142166.25786555,4475692.897710942
10955,KT4GOUT,37.262025,322014110041711,127.041241,14142166.25786555,4475692.897710942
10956,KT4GOUT,37.262025,322014110041709,127.041241,14142166.25786555,4475692.897710942
10957,KT4GOUT,37.262025,322014110041713,127.041241,14142166.25786555,4475692.897710942
10958,KT4GOUT,37.262025,322015110026465,127.041241,14142166.25786555,4475692.897710942
10959,KT4GOUT,37.262025,322014110041707,127.041241,14142166.25786555,4475692.897710942
10963,KT4GOUT,37.240153,852015110010008,127.029909,14140904.78539588,4472634.092434651
10964,KT4GOUT,37.240153,322015110039926,127.029909,14140904.78539588,4472634.092434651
10965,KT4GOUT,37.241081,322013110058960,127.031578,14141090.577626012,4472763.855457471
10966,KT4GOUT,37.241081,322016110010559,127.031578,14141090.577626012,4472763.855457471
10975,KT4GOUT,37.242165,322017110033601,127.03012,14140928.273808436,4472915.43411501
10976,KT4GOUT,37.242165,322014110073594,127.03012,14140928.273808436,4472915.43411501
10977,KT4GOUT,37.242199,322012110020252,127.033174,14141268.243533319,4472920.188462407
10978,KT4GOUT,37.242199,322015110041856,127.033174,14141268.243533319,4472920.188462407
10979,KT4GOUT,37.242199,322014110073595,127.033174,14141268.243533319,4472920.188462407
10986,KT4GOUT,37.244158,322017110033362,127.031492,14141081.004149806,4473194.126394769
10989,KT4GOUT,37.244158,322014110073596,127.031492,14141081.004149806,4473194.126394769
10997,KT4GOUT,37.259319,322017110002271,127.043289,14142394.240182694,4475314.414720047
10998,KT4GOUT,37.259319,322017110002272,127.043289,14142394.240182694,4475314.414720047
10999,KT4GOUT,37.259311,322014110042489,127.043271,14142392.236431861,4475313.295795666
11003,KT4GOUT,37.259311,322012110020299,127.043271,14142392.236431861,4475313.295795666
11007,KT4GOUT,37.257523,322012110020300,127.041647,14142211.453578811,4475063.219177813
11008,KT4GOUT,37.257523,322014110040753,127.041647,14142211.453578811,4475063.219177813
11017,KT4GOUT,37.252964,322014110025470,127.040612,14142096.237905838,4474425.606609729
11024,KT4GOUT,37.253873,322012110020217,127.038278,14141836.418214329,4474552.734441224
11026,KT4GOUT,37.254222,322014110012887,127.037902,14141794.56208579,4474601.544104173
11031,KT4GOUT,37.254222,322012110020218,127.037902,14141794.56208579,4474601.544104173
11032,KT4GOUT,37.254222,322014110012886,127.037902,14141794.56208579,4474601.544104173
11040,KT4GOUT,37.253339,322014110012978,127.036887,14141681.572802633,4474478.0518989
11042,KT4GOUT,37.253233,322016110064273,127.036833,14141675.561550133,4474463.227337363
11043,KT4GOUT,37.253311,322016110018306,127.036683,14141658.863626514,4474474.1359749595
11049,KT4GOUT,37.250222,322012110020233,127.038099,14141816.492025476,4474042.134587758
11051,KT4GOUT,37.250775,322014110012971,127.038396,14141849.553914241,4474119.4711842695
11057,KT4GOUT,37.249977,322012110020213,127.036671,14141657.527792623,4474007.87172011
11058,KT4GOUT,37.249686,322012110020212,127.03646,14141634.039380066,4473967.175969
11059,KT4GOUT,37.249875,322014110012889,127.036379,14141625.02250131,4473993.607212142
11062,KT4GOUT,37.249875,322014110012888,127.036379,14141625.02250131,4473993.607212142
11063,KT4GOUT,37.248109,322014110012956,127.035274,14141502.014463985,4473746.63849822
11066,KT4GOUT,37.248109,322012110020209,127.035274,14141502.014463985,4473746.63849822
11076,KT4GOUT,37.247188,852014110001456,127.03727,14141724.208167609,4473617.842275079
11092,KT4GOUT,37.245,322015110034019,127.033048,14141254.21727748,4473311.87015452
11094,KT4GOUT,37.245,322012110020253,127.033048,14141254.21727748,4473311.87015452
11100,KT4GOUT,37.246132,322014110012979,127.032617,14141206.238576949,4473470.169063887
11105,KT4GOUT,37.246132,322017110033349,127.032617,14141206.238576949,4473470.169063887
11113,KT4GOUT,37.252964,322017110031080,127.040612,14142096.237905838,4474425.606609729
11114,KT4GOUT,37.252964,322017110031078,127.040612,14142096.237905838,4474425.606609729
11122,KT4GOUT,37.252964,322017110031085,127.040612,14142096.237905838,4474425.606609729
11123,KT4GOUT,37.252964,322017110031084,127.040612,14142096.237905838,4474425.606609729
11124,KT4GOUT,37.252964,322017110031077,127.040612,14142096.237905838,4474425.606609729
11125,KT4GOUT,37.252964,322017110031086,127.040612,14142096.237905838,4474425.606609729
11127,KT4GOUT,37.252964,322017110031083,127.040612,14142096.237905838,4474425.606609729
11129,KT4GOUT,37.252964,322017110031082,127.040612,14142096.237905838,4474425.606609729
11131,KT4GOUT,37.252964,322015110044328,127.040612,14142096.237905838,4474425.606609729
11136,KT4GOUT,37.252964,322017110031081,127.040612,14142096.237905838,4474425.606609729
11137,KT4GOUT,37.252964,322017110031079,127.040612,14142096.237905838,4474425.606609729
11144,KT4GOUT,37.252964,322017110031087,127.040612,14142096.237905838,4474425.606609729
11147,KT4GOUT,37.253233,322012110070328,127.041589,14142204.997048346,4474463.227337363
11148,KT4GOUT,37.263269,322017110033615,127.047978,14142916.217275023,4475866.898149725
11168,KT4GOUT,37.263275,322012110020303,127.044201,14142495.763558298,4475867.7373871
11172,KT4GOUT,37.263275,322014110040853,127.044201,14142495.763558298,4475867.7373871
11181,KT4GOUT,37.253233,322014110042459,127.041589,14142204.997048346,4474463.227337363
11184,KT4GOUT,37.253233,322014110042458,127.041589,14142204.997048346,4474463.227337363
11185,KT4GOUT,37.253233,322017110033611,127.041589,14142204.997048346,4474463.227337363
11198,KT4GOUT,37.256961,322012110019211,127.040178,14142047.925246835,4474984.616903239
11199,KT4GOUT,37.256961,322014110042486,127.040178,14142047.925246835,4474984.616903239
11209,KT4GOUT,37.256827,852016110000200,127.044779,14142560.106223976,4474965.875522216
11211,KT4GOUT,37.256827,322015110034178,127.044779,14142560.106223976,4474965.875522216
11212,KT4GOUT,37.256947,322015110040110,127.044822,14142564.89296208,4474982.6588469455
11215,KT4GOUT,37.255567,322012110020298,127.043814,14142452.68291536,4474789.652226718
11217,KT4GOUT,37.255567,322014110042488,127.043814,14142452.68291536,4474789.652226718
11219,KT4GOUT,37.255567,322015110034179,127.043814,14142452.68291536,4474789.652226718
11220,KT4GOUT,37.255592,322015110040109,127.043731,14142443.443397624,4474793.148692016
11234,KT4GOUT,37.259664,322015110026629,127.043424,14142409.268313952,4475362.668447066
11237,KT4GOUT,37.259779,322014110040744,127.045362,14142625.005487107,4475378.753071856
11239,KT4GOUT,37.259779,322017110033610,127.045362,14142625.005487107,4475378.753071856
11246,KT4GOUT,37.260503,322014110021030,127.047119,14142820.593832431,4475480.01683886
11247,KT4GOUT,37.260503,322015110040093,127.047119,14142820.593832431,4475480.01683886
11251,KT4GOUT,37.260936,322014110023109,127.044772,14142559.32698754,4475540.579750308
11252,KT4GOUT,37.260936,852013110005590,127.044772,14142559.32698754,4475540.579750308
11254,KT4GOUT,37.260953,322015110040112,127.044747,14142556.54400027,4475542.95751606
11259,KT4GOUT,37.261829,322014110040803,127.048154,14142935.809505401,4475665.483112896
11262,KT4GOUT,37.261829,322012110020302,127.048154,14142935.809505401,4475665.483112896
11274,KT4GOUT,37.258053,322016110002336,127.045425,14142632.018615026,4475137.346415334
11275,KT4GOUT,37.258053,322016110007763,127.045425,14142632.018615026,4475137.346415334
11277,KT4GOUT,37.258031,852015110006884,127.045418,14142631.239378594,4475134.269425289
11284,KT4GOUT,37.245579,322014110012980,127.038846,14141899.6476851,4473392.837232466
11286,KT4GOUT,37.245579,322012110036999,127.038846,14141899.6476851,4473392.837232466
11290,KT4GOUT,37.246415,322012110020208,127.037471,14141746.583385259,4473509.744162771
11292,KT4GOUT,37.246415,322014110012961,127.037471,14141746.583385259,4473509.744162771
11297,KT4GOUT,37.248353,322015110075500,127.042794,14142339.13703475,4473780.760671267
11298,KT4GOUT,37.248353,322015110075489,127.042794,14142339.13703475,4473780.760671267
11318,KT4GOUT,37.255567,852015110008077,127.043814,14142452.68291536,4474789.652226718
11334,KT4GOUT,37.240056,322016110022961,127.030675,14140990.056125827,4472620.528935052
11335,KT4GOUT,37.240056,322016110022954,127.030675,14140990.056125827,4472620.528935052
11341,KT4GOUT,37.240153,322017110033380,127.029909,14140904.78539588,4472634.092434651
11354,KT4GOUT,37.337854,322012110022171,126.95837,14132941.10034402,4486304.489940595
11365,KT4GOUT,37.343217,322012110019530,126.957562,14132851.154195458,4487055.399337178
11366,KT4GOUT,37.344844,322016110010488,126.955742,14132648.552722214,4487283.217060127
11367,KT4GOUT,37.344844,322018110001252,126.955742,14132648.552722214,4487283.217060127
11370,KT4GOUT,37.344697,322017110031188,126.955792,14132654.118696753,4487262.633449001
11371,KT4GOUT,37.344697,322012110011376,126.955792,14132654.118696753,4487262.633449001
11377,KT4GOUT,37.342306,322017110053746,126.957439,14132837.46189809,4486927.840370746
11378,KT4GOUT,37.342306,322017110053750,126.957439,14132837.46189809,4486927.840370746
11381,KT4GOUT,37.344507,852015110009324,126.953594,14132409.438455991,4487236.028841262
11382,KT4GOUT,37.344507,852015110007301,126.953594,14132409.438455991,4487236.028841262
11392,KT4GOUT,37.347352,322015110026630,126.959537,14133071.010189774,4487634.404879101
11393,KT4GOUT,37.346879,322012110010220,126.957918,14132890.783934182,4487568.171191141
11394,KT4GOUT,37.346897,322016110010498,126.957925,14132891.563170617,4487570.691704398
11399,KT4GOUT,37.348903,322016110012747,126.957597,14132855.050377637,4487851.59269026
11401,KT4GOUT,37.348903,322014110010629,126.957597,14132855.050377637,4487851.59269026
11408,KT4GOUT,37.347028,322016110010500,126.956078,14132685.956071122,4487589.035457976
11409,KT4GOUT,37.347015,322017110031187,126.956065,14132684.508917741,4487587.215084054
11410,KT4GOUT,37.347015,322012110023296,126.956065,14132684.508917741,4487587.215084054
11423,KT4GOUT,37.351416,322016110000117,126.958487,14132954.124724444,4488203.499680417
11424,KT4GOUT,37.351416,322016110011731,126.958487,14132954.124724444,4488203.499680417
11425,KT4GOUT,37.351416,852015110009323,126.958487,14132954.124724444,4488203.499680417
11426,KT4GOUT,37.351416,852015110009146,126.958487,14132954.124724444,4488203.499680417
11434,KT4GOUT,37.341893,322012110019557,126.972004,14134458.830281494,4486870.012282131
11435,KT4GOUT,37.341908,322015110041910,126.971986,14134456.826530661,4486872.112570342
11441,KT4GOUT,37.34485,852015110009652,126.969108,14134136.449036157,4487284.057208377
11446,KT4GOUT,37.344503,322018110030221,126.967225,14133926.834434995,4487235.46874498
11447,KT4GOUT,37.344503,322016110014176,126.967225,14133926.834434995,4487235.46874498
11450,KT4GOUT,37.346344,322017110047036,126.965797,14133767.870202139,4487493.256211853
11462,KT4GOUT,37.35196,322015110041984,126.96295,14133450.943611853,4488279.680062573
11463,KT4GOUT,37.35196,322012110019559,126.96295,14133450.943611853,4488279.680062573
11471,KT4GOUT,37.353508,322015110052807,126.959433,14133059.432962734,4488496.46108236
11484,KT4GOUT,37.33775,322016110014175,126.974486,14134735.125257643,4486289.928736993
11490,KT4GOUT,37.344893,322015110022634,126.977121,14135028.452115884,4487290.078272791
